Word,setup_loop.thisRepN,setup_loop.thisTrialN,setup_loop.thisN,setup_loop.thisIndex,shuffle_loop.thisRepN,shuffle_loop.thisTrialN,shuffle_loop.thisN,shuffle_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialsBreak.thisRepN,trialsBreak.thisTrialN,trialsBreak.thisN,trialsBreak.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trialsBreak2.thisRepN,trialsBreak2.thisTrialN,trialsBreak2.thisN,trialsBreak2.thisIndex,thisRow.t,notes,LSL_Stream.started,LSL_Stream.stopped,setup.started,setup.stopped,shuffle_stimuli.started,shuffle_stimuli.stopped,Instructions1.started,imageInstruct1.started,key_resp_Instruct1.started,Instructions1.stopped,key_resp_Instruct1.keys,key_resp_Instruct1.rt,key_resp_Instruct1.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,stimuli_prez_1.started,imagePrez1.started,audioPrez1.started,imagePrez1.stopped,stimuli_prez_1.stopped,response.started,image_resp_p1.started,p1_resp_stim.started,image_resp_p1.stopped,p1_resp_stim.stopped,textTimeOut.started,textTimeOut.stopped,response.stopped,Image,Audio,response_p1,corchoice_p1,Trial_Score_p1,Trial_RT_p1,p1_resp_stim.keys,p1_resp_stim.corr,p1_resp_stim.rt,p1_resp_stim.duration,checkpoint.started,imageBreak.started,imageCont.started,key_break.started,imageBreak.stopped,checkpoint.stopped,key_break.keys,key_break.rt,key_break.duration,Instructions2.started,imageInstruct1_2.started,key_resp_Instruct1_2.started,Instructions2.stopped,key_resp_Instruct1_2.keys,key_resp_Instruct1_2.rt,key_resp_Instruct1_2.duration,fixation_2.started,cross_2.started,cross_2.stopped,fixation_2.stopped,stimuli_prez_2.started,audioPrez2.started,imagePrez2.started,imagePrez2.stopped,stimuli_prez_2.stopped,response_2.started,image_resp_p2.started,p2_resp_stim.started,response_2.stopped,Image2,Audio2,response_p2,corchoice_p2,Trial_Score_p2,Trial_RT_p2,p2_resp_stim.keys,p2_resp_stim.corr,p2_resp_stim.rt,p2_resp_stim.duration,end.started,endscreen.started,key_resp_end.started,end.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
screwdriver,0,160,160,136,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.18237469999985478,0.1825325999998313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
zebra,0,161,161,179,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.18267370000012306,0.18283160000009957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
dog,0,162,162,42,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1829661000001579,0.18313899999975547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
crown,0,163,163,39,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.18326600000000326,0.18340760000000955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
violin,0,164,164,169,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1835244999997485,0.18367579999994632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
bear,0,165,165,12,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1838607999998203,0.18405499999971653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
television,0,166,166,156,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.18426910000016505,0.18445569999994404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
pineapple,0,167,167,119,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.18459170000005543,0.18478109999978187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
pipe,0,168,168,120,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.18492319999995743,0.18510409999998956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
snake,0,169,169,154,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.18524919999981648,0.18544759999986127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
thimble,0,170,170,158,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.18557120000014038,0.18573409999999058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
fox,0,171,171,57,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1858735999999226,0.18601739999985512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
moon,0,172,172,99,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.18614130000014484,0.18627340000011827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
fish,0,173,173,54,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.18638849999979357,0.18651490000002013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
wineglass,0,174,174,177,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1866317999997591,0.18676760000016657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
hammer,0,175,175,70,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1868985999999495,0.18705420000014783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
barrel,0,176,176,10,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1871963999997206,0.18736859999989974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
kettle,0,177,177,81,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.1875062999997681,0.1876495999999861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
elephant,0,178,178,49,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.18778949999978067,0.18792940000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
cigarette,0,179,179,33,,,,,,,,,,,,,,,,,,,,,0.2061295999997128,,,,0.18804229999977906,0.18816460000016377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.2061295999997128,,,,,,0.1885386999997536,0.18885369999998147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18887519999998403,0.2061295999997128,0.2061295999997128,42.62096930000007,space,42.409685399999944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,42.62690810000004,,,,,,,,,,,,,,,42.62179059999971,42.62690810000004,43.141174099999716,43.11395489999995,43.11398259999987,43.141174099999716,43.63039046666678,45.151899200000116,45.1393293000001,45.13934190000009,46.273504499999945,46.273504499999945,49.273749399999815,49.273749399999815,49.273749399999815,50.276428000000124,50.26417749999973,cherry,resources/stimuli/cherry.wav,[],left,0,[],None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,1,0,1,0,,,,,,,,,,,,,50.276428000000124,,,,,,,,,,,,,,,50.26541199999974,50.276428000000124,50.777939499999775,50.76098270000011,50.76099549999981,50.777939499999775,51.270075966666596,52.774960700000065,52.76843199999985,52.76844519999986,53.927828699999736,53.927828699999736,,,,,55.8103059,butterfly,resources/stimuli/butterfly_foil.wav,right,right,1,1880.50099999964,right,1,1.88050099999964,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,2,0,2,0,,,,,,,,,,,,,55.823413900000105,,,,,,,,,,,,,,,55.81180409999979,55.823413900000105,,56.32142369999974,56.3214382000001,56.354102499999954,56.81337246666659,58.352058399999805,58.341340299999956,58.34136189999981,59.4560019999999,59.4560019999999,,,,,60.22094650000008,hair,resources/stimuli/hair.wav,left,left,1,761.0948999999891,left,1,0.7610948999999891,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,3,0,3,0,,,,,,,,,,,,,60.22705099999985,,,,,,,,,,,,,,,60.222153700000035,60.22705099999985,,60.722386299999926,60.72240430000011,60.734368099999756,61.22285516666649,62.734410000000025,62.721483400000125,62.721502899999905,63.8754356999998,63.8754356999998,,,,,64.06991500000004,truck,resources/stimuli/truck_foil.wav,right,right,1,181.73539999997956,right,1,0.18173539999997956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,4,0,4,0,,,,,,,,,,,,,64.0820278000001,,,,,,,,,,,,,,,64.07141520000005,64.0820278000001,64.59696369999983,64.57030639999994,64.57031740000002,64.59696369999983,65.07122146666667,66.58914259999983,66.58230150000009,66.58231389999992,67.72171849999995,67.72171849999995,,,,,68.83365400000002,gorilla,resources/stimuli/gorilla.wav,left,left,1,1111.047299999882,left,1,1.111047299999882,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,5,0,5,0,,,,,,,,,,,,,68.84675979999975,,,,,,,,,,,,,,,68.83498180000015,68.84675979999975,,69.3354844999999,69.33549779999976,69.3601862999999,69.8443414666665,71.36668220000001,71.34977359999993,71.34979029999977,72.49375789999976,72.49375789999976,,,,,72.93831199999977,vest,resources/stimuli/vest_foil.wav,right,right,1,434.89339999996446,right,1,0.43489339999996446,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,6,0,6,0,,,,,,,,,,,,,72.94422489999988,,,,,,,,,,,,,,,72.93963230000008,72.94422489999988,,73.44282229999999,73.44283959999984,73.46036400000003,73.94097016666662,75.45159939999985,75.4454909000001,75.44550819999995,76.59789139999975,76.59789139999975,,,,,77.00260769999977,penguin,resources/stimuli/penguin.wav,left,left,1,402.79999999984284,left,1,0.40279999999984284,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,7,0,7,0,,,,,,,,,,,,,77.01611159999993,,,,,,,,,,,,,,,77.00384080000003,77.01611159999993,77.53731740000012,77.50155330000007,77.5015669999998,77.53731740000012,78.0159161666668,79.53935749999982,79.52486289999979,79.52487659999997,80.64792399999988,80.64792399999988,,,,,81.19634339999993,fox,resources/stimuli/fox_foil.wav,right,right,1,537.3688999998194,right,1,0.5373688999998194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,8,0,8,0,,,,,,,,,,,,,81.21232039999995,,,,,,,,,,,,,,,81.19782559999976,81.21232039999995,,81.69962309999983,81.69964979999986,81.71850159999985,82.20569466666645,83.70995559999983,83.70359539999981,83.70360960000016,84.84213409999984,84.84213409999984,,,,,85.25483440000016,apple,resources/stimuli/apple.wav,left,left,1,406.5636000000268,left,1,0.4065636000000268,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,9,0,9,0,,,,,,,,,,,,,85.26957839999977,,,,,,,,,,,,,,,85.25616089999994,85.26957839999977,,85.76010569999971,85.76012029999993,85.77958559999979,86.25568306666652,87.78168129999995,87.76729220000016,87.76731380000001,88.8998972999998,88.8998972999998,,,,,89.51022609999973,seal,resources/stimuli/seal.wav,right,left,0,597.9517999999189,right,0,0.5979517999999189,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,10,0,10,0,,,,,,,,,,,,,89.52350010000009,,,,,,,,,,,,,,,89.5123223999999,89.52350010000009,,90.01301539999986,90.01302690000011,90.0452150000001,90.51701506666656,92.03939149999997,92.03083199999992,92.03084829999989,93.16717410000001,93.16717410000001,,,,,93.50544929999978,hanger,resources/stimuli/hanger.wav,left,left,1,330.7956999997259,left,1,0.3307956999997259,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,11,0,11,0,,,,,,,,,,,,,93.51695519999976,,,,,,,,,,,,,,,93.50667759999988,93.51695519999976,,94.00642560000006,94.00643679999985,94.03441479999992,94.51476136666658,96.02437169999985,96.01940599999989,96.01941970000007,97.15234299999975,97.15234299999975,,,,,97.68589870000005,spider,resources/stimuli/spider_foil.wav,right,right,1,521.4897000000747,right,1,0.5214897000000747,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,12,0,12,0,,,,,,,,,,,,,97.6985080999998,,,,,,,,,,,,,,,97.68723339999997,97.6985080999998,,98.18700820000004,98.18701909999982,98.20535659999996,98.68757356666653,100.19860530000005,100.19385379999994,100.19386489999988,101.33047609999994,101.33047609999994,,,,,101.70365099999981,tree,resources/stimuli/tree.wav,left,left,1,359.117000000424,left,1,0.359117000000424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,13,0,13,0,,,,,,,,,,,,,101.71537119999994,,,,,,,,,,,,,,,101.70506969999997,101.71537119999994,,102.20704279999973,102.20705980000002,102.22063309999976,102.7036434666668,104.21279240000013,104.20645599999989,104.20646989999977,105.35952730000008,105.35952730000008,,,,,106.12464199999977,kangaroo,resources/stimuli/kangaroo_foil.wav,right,right,1,754.0526000002501,right,1,0.7540526000002501,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,14,0,14,0,,,,,,,,,,,,,106.13849789999995,,,,,,,,,,,,,,,106.12614029999986,106.13849789999995,,106.63000710000006,106.63002019999976,106.65771659999973,107.13490506666655,108.65113519999977,108.64455859999998,108.64457089999996,109.7851212999999,109.7851212999999,,,,,110.88155779999988,goat,resources/stimuli/goat.wav,left,left,1,1089.3032999997558,left,1,1.0893032999997558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,15,0,15,0,,,,,,,,,,,,,110.88742090000005,,,,,,,,,,,,,,,110.88289339999983,110.88742090000005,111.3903022999998,111.37465729999985,111.3746686999998,111.3903022999998,111.89244676666682,113.38142179999977,113.37476019999986,113.37477409999974,114.53518059999988,114.53518059999988,,,,,115.43356619999986,piano,resources/stimuli/piano.wav,right,left,0,890.958700000283,right,0,0.890958700000283,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,16,0,16,0,,,,,,,,,,,,,115.44597639999984,,,,,,,,,,,,,,,115.43493829999989,115.44597639999984,,115.9385142000001,115.93852489999972,115.9701842999998,116.44033906666643,117.96603959999993,117.95955869999989,117.95957159999989,119.08360570000013,119.08360570000013,,,,,119.55738199999996,monkey,resources/stimuli/monkey.wav,left,left,1,462.2605000004114,left,1,0.4622605000004114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,17,0,17,0,,,,,,,,,,,,,119.56973049999988,,,,,,,,,,,,,,,119.55893569999989,119.56973049999988,120.07198070000004,120.05827069999987,120.05829240000003,120.07198070000004,120.56818346666638,122.06300789999977,122.05712099999982,122.05713409999998,123.20917860000009,123.20917860000009,,,,,123.86988470000006,fryingpan,resources/stimuli/fryingpan_foil.wav,right,right,1,656.5725999998904,right,1,0.6565725999998904,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,18,0,18,0,,,,,,,,,,,,,123.88297150000017,,,,,,,,,,,,,,,123.87168059999976,123.88297150000017,124.40809050000007,124.3696903,124.36970519999977,124.40809050000007,124.8716255666666,126.40572650000013,126.39622389999977,126.39624079999976,127.51551960000006,127.51551960000006,,,,,128.19009659999983,guitar,resources/stimuli/guitar_foil.wav,right,right,1,671.0496000000603,right,1,0.6710496000000603,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,19,0,19,0,,,,,,,,,,,,,128.2026737000001,,,,,,,,,,,,,,,128.1914609999999,128.2026737000001,128.70417959999986,128.68980909999982,128.68982210000013,128.70417959999986,129.19909166666665,130.6966140999998,130.68991270000015,130.689934,131.83533959999977,131.83533959999977,,,,,132.57477519999975,glasses,resources/stimuli/glasses.wav,left,left,1,735.4563999997481,left,1,0.7354563999997481,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,20,0,20,0,,,,,,,,,,,,,132.58637420000014,,,,,,,,,,,,,,,132.57667719999972,132.58637420000014,133.0982009999998,133.07248889999983,133.07250239999985,133.0982009999998,133.5841102666666,135.09396430000015,135.08646210000006,135.08647470000005,136.22609139999986,136.22609139999986,,,,,137.05279819999987,hat,resources/stimuli/hat_foil.wav,right,right,1,825.1224000000548,right,1,0.8251224000000548,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,21,0,21,0,,,,,,,,,,,,,137.06567910000012,,,,,,,,,,,,,,,137.05428529999972,137.06567910000012,137.57647700000007,137.55399750000015,137.5540105,137.57647700000007,138.05825596666662,139.56627979999985,139.56022380000013,139.56023760000016,140.70603849999998,140.70603849999998,,,,,141.3167023000001,kettle,resources/stimuli/kettle.wav,left,left,1,608.6241999996673,left,1,0.6086241999996673,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,22,0,22,0,,,,,,,,,,,,,141.3298246999998,,,,,,,,,,,,,,,141.31812489999993,141.3298246999998,141.83880369999997,141.81677820000004,141.81678869999996,141.83880369999997,142.32760356666657,143.8390045000001,143.82478570000012,143.82479969999986,144.97060060000013,144.97060060000013,,,,,145.68670109999994,violin,resources/stimuli/violin.wav,left,left,1,712.0364000002155,left,1,0.7120364000002155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,23,0,23,0,,,,,,,,,,,,,145.69915170000013,,,,,,,,,,,,,,,145.68812339999977,145.69915170000013,146.21440029999985,146.1857,146.1857117999998,146.21440029999985,146.68967136666677,148.20603359999996,148.2000533999999,148.2000678999998,149.33986499999992,149.33986499999992,,,,,150.03392829999984,window,resources/stimuli/window_foil.wav,right,right,1,686.8865999999798,right,1,0.6868865999999798,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,24,0,24,0,,,,,,,,,,,,,150.0511016999999,,,,,,,,,,,,,,,150.03596340000013,150.0511016999999,150.55584109999972,150.53516179999997,150.53517439999996,150.55584109999972,151.0444300666666,152.5470277999998,152.54136949999975,152.54138139999986,153.68605260000004,153.68605260000004,,,,,154.25077729999975,snowman,resources/stimuli/snowman_foil.wav,right,right,1,556.5974999999526,right,1,0.5565974999999526,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
