Word,setup_loop.thisRepN,setup_loop.thisTrialN,setup_loop.thisN,setup_loop.thisIndex,shuffle_loop.thisRepN,shuffle_loop.thisTrialN,shuffle_loop.thisN,shuffle_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialsBreak.thisRepN,trialsBreak.thisTrialN,trialsBreak.thisN,trialsBreak.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trialsBreak2.thisRepN,trialsBreak2.thisTrialN,trialsBreak2.thisN,trialsBreak2.thisIndex,thisRow.t,notes,LSL_Stream.started,LSL_Stream.stopped,setup.started,setup.stopped,shuffle_stimuli.started,shuffle_stimuli.stopped,Instructions1.started,imageInstruct1.started,key_resp_Instruct1.started,Instructions1.stopped,key_resp_Instruct1.keys,key_resp_Instruct1.rt,key_resp_Instruct1.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,stimuli_prez_1.started,imagePrez1.started,audioPrez1.started,imagePrez1.stopped,stimuli_prez_1.stopped,response.started,image_resp_p1.started,p1_resp_stim.started,response.stopped,Image,Audio,response_p1,corchoice_p1,Trial_Score_p1,Trial_RT_p1,p1_resp_stim.keys,p1_resp_stim.corr,p1_resp_stim.rt,p1_resp_stim.duration,checkpoint.started,imageBreak.started,imageCont.started,key_break.started,imageBreak.stopped,checkpoint.stopped,key_break.keys,key_break.rt,key_break.duration,Instructions2.started,imageInstruct1_2.started,key_resp_Instruct1_2.started,Instructions2.stopped,key_resp_Instruct1_2.keys,key_resp_Instruct1_2.rt,key_resp_Instruct1_2.duration,fixation_2.started,cross_2.started,cross_2.stopped,fixation_2.stopped,stimuli_prez_2.started,audioPrez2.started,imagePrez2.started,imagePrez2.stopped,stimuli_prez_2.stopped,response_2.started,image_resp_p2.started,p2_resp_stim.started,response_2.stopped,Image2,Audio2,response_p2,corchoice_p2,Trial_Score_p2,Trial_RT_p2,p2_resp_stim.keys,p2_resp_stim.corr,p2_resp_stim.rt,p2_resp_stim.duration,end.started,endscreen.started,key_resp_end.started,end.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
truck,0,167,167,164,,,,,,,,,,,,,,,,,,,,,0.24860749999061227,,,,0.2329596999916248,0.23305949999485165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
peach,0,168,168,111,,,,,,,,,,,,,,,,,,,,,0.24860749999061227,,,,0.2331570999813266,0.23325379999005236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
airplane,0,169,169,1,,,,,,,,,,,,,,,,,,,,,0.24860749999061227,,,,0.23335179997957312,0.23344889999134466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
glasses,0,170,170,62,,,,,,,,,,,,,,,,,,,,,0.24860749999061227,,,,0.23355020000599325,0.23370169999543577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
frog,0,171,171,58,,,,,,,,,,,,,,,,,,,,,0.24860749999061227,,,,0.23380049999104813,0.2339059000078123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
paintbrush,0,172,172,108,,,,,,,,,,,,,,,,,,,,,0.24860749999061227,,,,0.23400639998726547,0.2341069999965839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
heart,0,173,173,75,,,,,,,,,,,,,,,,,,,,,0.24860749999061227,,,,0.2342060999944806,0.23436509998282418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
recordplayer,0,174,174,127,,,,,,,,,,,,,,,,,,,,,0.24860749999061227,,,,0.234540699981153,0.23473239998565987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
whistle,0,175,175,174,,,,,,,,,,,,,,,,,,,,,0.24860749999061227,,,,0.23494910000590608,0.23514679999789223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
belt,0,176,176,15,,,,,,,,,,,,,,,,,,,,,0.24860749999061227,,,,0.2352584000036586,0.23542189999716356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
bed,0,177,177,13,,,,,,,,,,,,,,,,,,,,,0.24860749999061227,,,,0.23561489998246543,0.23582109998096712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
skunk,0,178,178,142,,,,,,,,,,,,,,,,,,,,,0.24860749999061227,,,,0.23594260000390932,0.23610189999453723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
snowman,0,179,179,145,,,,,,,,,,,,,,,,,,,,,0.24860749999061227,,,,0.23626859998330474,0.23646019998705015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.24860749999061227,,,,,,0.23699679999845102,0.23745210000197403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2374808999884408,0.24860749999061227,0.24860749999061227,11.869213800004218,space,11.614692399976775,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,11.886206700000912,,,,,,,,,,,,,,,11.869835399993462,11.886206700000912,12.386087499995483,12.369392099994002,12.369405100005679,12.386087499995483,12.869753979993401,14.387678800005233,14.371325499989325,14.371339899982559,15.522038700000849,15.522038700000849,15.906373300007544,axe,resources/stimuli/axe_foil.wav,right,right,1,372.59030001587234,right,1,0.37259030001587234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,1,0,1,0,,,,,,,,,,,,,15.922417800000403,,,,,,,,,,,,,,,15.908028799982276,15.922417800000403,16.4231455999834,16.406734299991513,16.40674299999955,16.4231455999834,16.906826680005178,18.425018799985992,18.408744699991075,18.40875619999133,19.55939219999709,19.55939219999709,19.92705569998361,desk,resources/stimuli/desk.wav,left,left,1,360.2256000158377,left,1,0.3602256000158377,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,2,0,2,0,,,,,,,,,,,,,19.94310149998637,,,,,,,,,,,,,,,19.928294999990612,19.94310149998637,20.443797399988398,20.42755200000829,20.42756300000474,20.443797399988398,20.92753237998404,22.445676600007573,22.429420300002676,22.42943620000733,23.58006489998661,23.58006489998661,23.964500000001863,spider,resources/stimuli/spider.wav,left,left,1,379.28829999873415,left,1,0.37928829999873415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,3,0,3,0,,,,,,,,,,,,,23.980588699982036,,,,,,,,,,,,,,,23.96561240000301,23.980588699982036,24.48110189998988,24.46499439998297,24.4650083000015,24.48110189998988,24.96477657999203,26.483105899998918,26.466742299991893,26.466755200002808,27.61744619999081,27.61744619999081,28.101946899987524,house,resources/stimuli/house.wav,left,left,1,477.6588999957312,left,1,0.4776588999957312,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,4,0,4,0,,,,,,,,,,,,,28.118012899998575,,,,,,,,,,,,,,,28.103054899984272,28.118012899998575,28.618381399981445,28.602884499996435,28.602894299983745,28.618381399981445,29.102420779995736,30.620515899994643,30.60422720000497,30.604238100000657,31.754864299990004,31.754864299990004,32.089417299983324,swan,resources/stimuli/swan.wav,left,left,1,331.76809997530654,left,1,0.33176809997530654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,5,0,5,0,,,,,,,,,,,,,32.105194100004155,,,,,,,,,,,,,,,32.09078440000303,32.105194100004155,32.60571889998391,32.58953579998342,32.58954899999662,32.60571889998391,33.089535179987436,34.60776489999262,34.59170570000424,34.591715699993074,35.742280599981314,35.742280599981314,35.993197699979646,fish,resources/stimuli/fish.wav,left,left,1,241.1747000005562,left,1,0.24117470000055619,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,6,0,6,0,,,,,,,,,,,,,36.00918170000659,,,,,,,,,,,,,,,35.99465839998447,36.00918170000659,36.50966359997983,36.49349659998552,36.49351050000405,36.50966359997983,36.99344818000391,38.51183849998051,38.495469299989054,38.495484299986856,39.64617069999804,39.64617069999804,40.014357999985805,chain,resources/stimuli/chain.wav,left,left,1,353.1573000072967,left,1,0.3531573000072967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,7,0,7,0,,,,,,,,,,,,,40.029833299980965,,,,,,,,,,,,,,,40.01555039998493,40.029833299980965,40.53037089999998,40.51403669998399,40.51405110000633,40.53037089999998,41.0142523800052,42.53229010000359,42.5161139999982,42.516128999996,43.66698209999595,43.66698209999595,43.95153489999939,gorilla,resources/stimuli/gorilla.wav,left,left,1,283.79970000241883,left,1,0.28379970000241883,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,8,0,8,0,,,,,,,,,,,,,43.967186399997445,,,,,,,,,,,,,,,43.95259889998124,43.967186399997445,44.46757029998116,44.45130679997965,44.45132039999589,44.46757029998116,44.951749079980075,46.46955939999316,46.45350420000614,46.45351950000622,47.60399959998904,47.60399959998904,48.00526969999191,anchor,resources/stimuli/anchor.wav,left,left,1,394.74649998010136,left,1,0.39474649998010136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,9,0,9,0,,,,,,,,,,,,,48.02114359999541,,,,,,,,,,,,,,,48.0067899999849,48.02114359999541,48.5215901999909,48.50539489998482,48.50540589998127,48.5215901999909,49.005730179985406,50.52368300000671,50.50801940000383,50.50803019999876,51.65839619998587,51.65839619998587,52.376382099988405,piano,resources/stimuli/piano_foil.wav,right,right,1,708.2980999839492,right,1,0.7082980999839492,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,10,0,10,0,,,,,,,,,,,,,52.39209049998317,,,,,,,,,,,,,,,52.37760669999989,52.39209049998317,52.89258119999431,52.876495699980296,52.87651010000263,52.89258119999431,53.376504279996155,54.89468019999913,54.878797099983785,54.878807900007814,56.02922369999578,56.02922369999578,56.463845699996455,cake,resources/stimuli/cake_foil.wav,right,right,1,417.4973000190221,right,1,0.4174973000190221,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,11,0,11,0,,,,,,,,,,,,,56.479637499985984,,,,,,,,,,,,,,,56.46497219998855,56.479637499985984,56.98034650000045,56.96387939999113,56.96389270000509,56.98034650000045,57.463947979998196,58.982227900007274,58.966027899994515,58.96603819998563,60.11772079998627,60.11772079998627,60.43426989999716,leg,resources/stimuli/leg_foil.wav,right,right,1,313.23620001785457,right,1,0.31323620001785457,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,12,0,12,0,,,,,,,,,,,,,60.45022810000228,,,,,,,,,,,,,,,60.43556660000468,60.45022810000228,60.950940399983665,60.934626899979776,60.934642100008205,60.950940399983665,61.4346792799799,62.95293219998712,62.93683530000271,62.93684690000373,64.08720579999499,64.08720579999499,64.4052093999926,flag,resources/stimuli/flag_foil.wav,right,right,1,311.6194999893196,right,1,0.3116194999893196,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,13,0,13,0,,,,,,,,,,,,,64.42080500000156,,,,,,,,,,,,,,,64.40637280000374,64.42080500000156,64.92144929998904,64.90530139999464,64.9053151999833,64.92144929998904,65.40518927999365,66.92390689998865,66.90710899999249,66.90712479999638,68.05776389999664,68.05776389999664,68.40874069998972,vest,resources/stimuli/vest_foil.wav,right,right,1,341.1255000100937,right,1,0.3411255000100937,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,14,0,14,0,,,,,,,,,,,,,68.42503439998836,,,,,,,,,,,,,,,68.41022809999413,68.42503439998836,68.92536369999289,68.90912490000483,68.90913439998985,68.92536369999289,69.40919857999252,70.9273586999916,70.91110309999203,70.91111489999457,72.06172299999162,72.06172299999162,72.37961629999336,babycarriage,resources/stimuli/babycarriage_foil.wav,right,right,1,313.0276000010781,right,1,0.3130276000010781,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,15,0,15,0,,,,,,,,,,,,,72.39544389999355,,,,,,,,,,,,,,,72.38170890000765,72.39544389999355,72.89604009999312,72.879620599997,72.87963039998431,72.89604009999312,73.39664977998764,74.89804679999361,74.8825710999954,74.88258599999244,76.03244759998051,76.03244759998051,76.3166879999917,orange,resources/stimuli/orange.wav,left,left,1,278.5642000089865,left,1,0.2785642000089865,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,16,0,16,0,,,,,,,,,,,,,76.33269320000545,,,,,,,,,,,,,,,76.31783119999454,76.33269320000545,76.83320140000433,76.81700439998531,76.81702429999132,76.83320140000433,77.3171277800022,78.83510490000481,78.81914760000654,78.81915930000832,79.969694600004,79.969694600004,80.30393989998265,elephant,resources/stimuli/elephant_foil.wav,right,right,1,317.6087999891024,right,1,0.3176087999891024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,17,0,17,0,,,,,,,,,,,,,80.32001279998804,,,,,,,,,,,,,,,80.30546360000153,80.32001279998804,80.82057389998226,80.80428939999547,80.80429989998811,80.82057389998226,81.30435557998426,82.82253429997945,82.80720749998,82.80721850000555,83.9569199999969,83.9569199999969,84.27504009997938,pear,resources/stimuli/pear_foil.wav,right,right,1,314.01579998782836,right,1,0.31401579998782836,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,18,0,18,0,,,,,,,,,,,,,84.29067260000738,,,,,,,,,,,,,,,84.27613280000514,84.29067260000738,84.79123569998774,84.77494050000678,84.77495369999087,84.79123569998774,85.27508197998687,86.7933839999896,86.77689079998527,86.77690169998095,87.92771620000713,87.92771620000713,88.57907589999377,violin,resources/stimuli/violin_foil.wav,right,right,1,647.262700018473,right,1,0.647262700018473,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,19,0,19,0,,,,,,,,,,,,,88.59491769998567,,,,,,,,,,,,,,,88.5804092999897,88.59491769998567,,89.11984010000015,89.1198502999905,89.12936689998605,89.57937367999985,91.13077349998639,91.11465509998379,91.11467049998464,92.2319628999976,92.2319628999976,92.49969500000589,bed,resources/stimuli/bed.wav,left,left,1,254.72629998694174,left,1,0.25472629998694174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,20,0,20,0,,,,,,,,,,,,,92.5156003999873,,,,,,,,,,,,,,,92.50142580000102,92.5156003999873,93.01622540000244,92.99980329998652,92.99981330000446,93.01622540000244,93.49992248000054,95.0194644999865,95.00176909999573,95.00178150000283,96.15269659998012,96.15269659998012,96.486846099986,eye,resources/stimuli/eye.wav,left,left,1,326.3176999753341,left,1,0.3263176999753341,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,21,0,21,0,,,,,,,,,,,,,96.5028134000022,,,,,,,,,,,,,,,96.48824169998989,96.5028134000022,97.00323629999184,96.98718880000524,96.98720969998976,97.00323629999184,97.48731077998237,99.00532810000004,98.98963860000367,98.98965629999293,100.14004110000678,100.14004110000678,100.50780009999289,candle,resources/stimuli/candle.wav,left,left,1,354.6059000073001,left,1,0.3546059000073001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,22,0,22,0,,,,,,,,,,,,,100.52351979998639,,,,,,,,,,,,,,,100.5090879999916,100.52351979998639,101.02389320000657,101.0078011000005,101.00781499998993,101.02389320000657,101.5082038799912,103.02612510000472,103.00986849999754,103.00987949999399,104.16051799998968,104.16051799998968,104.49521920000552,tiger,resources/stimuli/tiger_foil.wav,right,right,1,318.10140001471154,right,1,0.31810140001471154,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,23,0,23,0,,,,,,,,,,,,,104.51092619998963,,,,,,,,,,,,,,,104.49637069998425,104.51092619998963,105.01135489999433,104.99514849999105,104.99516140000196,105.01135489999433,105.49526798000734,107.01327689999016,106.99770279999939,106.99771969998255,108.14786060000188,108.14786060000188,108.51596489999793,heart,resources/stimuli/heart_foil.wav,right,right,1,355.70580000057817,right,1,0.35570580000057817,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,24,0,24,0,,,,,,,,,,,,,108.53163359998143,,,,,,,,,,,,,,,108.51716809999198,108.53163359998143,109.03223330000765,109.01580369999283,109.0158167000045,109.03223330000765,109.51587157999457,111.0341259999841,111.01774959999602,111.01776180000161,112.1692303000018,112.1692303000018,112.40289539998048,dog,resources/stimuli/dog_foil.wav,right,right,1,222.49220000230707,right,1,0.22249220000230707,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,25,0,25,0,,,,,,,,,,,,,112.42016029998194,,,,,,,,,,,,,,,112.40408959999331,112.42016029998194,112.91917300000205,112.90293250000104,112.90294299999368,112.91917300000205,113.40307057998434,114.92124669998884,114.90496590000112,114.90497659999528,116.05574429998524,116.05574429998524,116.3734416999796,pants,resources/stimuli/pants.wav,left,left,1,310.827600012999,left,1,0.31082760001299903,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,26,0,26,0,,,,,,,,,,,,,116.38940169999842,,,,,,,,,,,,,,,116.3746074999799,116.38940169999842,116.88987529999577,116.87380489998031,116.87381950000417,116.88987529999577,117.37386117998103,118.89183330000378,118.8757872999995,118.87581120000686,120.02633180000703,120.02633180000703,120.41073380000307,bicycle,resources/stimuli/bicycle.wav,left,left,1,380.2764000138268,left,1,0.3802764000138268,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,27,0,27,0,,,,,,,,,,,,,120.42675829998916,,,,,,,,,,,,,,,120.41187720000744,120.42675829998916,120.92718169998261,120.91093419998651,120.91094309999608,120.92718169998261,121.41114558000409,122.92927799999597,122.91308189998381,122.91309909999836,124.06373160000658,124.06373160000658,124.1484586999868,drum,resources/stimuli/drum.wav,left,left,1,78.89619999332353,left,1,0.07889619999332353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,28,0,28,0,,,,,,,,,,,,,124.16382149999845,,,,,,,,,,,,,,,124.15002539998386,124.16382149999845,124.66445879999083,124.64851549998275,124.64852669998072,124.66445879999083,125.16523538000475,126.66639840000425,126.65015519998269,126.65017149999039,127.80105469998671,127.80105469998671,128.4188162999926,plug,resources/stimuli/plug_foil.wav,right,right,1,605.9704000072088,right,1,0.6059704000072088,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,29,0,29,0,,,,,,,,,,,,,128.4352027999994,,,,,,,,,,,,,,,128.42030050000176,128.4352027999994,128.93623580000713,128.91904439998325,128.9190530999913,128.93623580000713,129.41905647999664,130.93719820000115,130.92096899999888,130.92098140000599,132.07174200000009,132.07174200000009,132.5063053999911,snake,resources/stimuli/snake.wav,left,left,1,431.31879999418743,left,1,0.43131879999418743,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
,,,,,,,,,30,0,30,0,,,,,,,,,,,,,132.52214159999858,,,,,,,,,,,,,,,132.50793970000814,132.52214159999858,133.02262539998628,133.0064521000022,133.00646549998783,133.02262539998628,133.50650537998007,135.02465449998272,135.0084181999846,135.00843329998315,136.15945669999928,136.15945669999928,136.46053119999124,banana,resources/stimuli/banana_foil.wav,right,right,1,296.00590001791716,right,1,0.29600590001791716,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2025-01-24_14h46.24.780,NESC3137_N400_exp,2023.2.3,59.84429711001874,2025-01-24 14h47.04.312474 -0400,
