Word,setup_loop.thisRepN,setup_loop.thisTrialN,setup_loop.thisN,setup_loop.thisIndex,shuffle_loop.thisRepN,shuffle_loop.thisTrialN,shuffle_loop.thisN,shuffle_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialsBreak.thisRepN,trialsBreak.thisTrialN,trialsBreak.thisN,trialsBreak.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trialsBreak2.thisRepN,trialsBreak2.thisTrialN,trialsBreak2.thisN,trialsBreak2.thisIndex,thisRow.t,notes,LSL_Stream.started,LSL_Stream.stopped,setup.started,setup.stopped,shuffle_stimuli.started,shuffle_stimuli.stopped,Instructions1.started,imageInstruct1.started,key_resp_Instruct1.started,Instructions1.stopped,key_resp_Instruct1.keys,key_resp_Instruct1.rt,key_resp_Instruct1.duration,fixation.started,cross.started,fixation.stopped,stimuli_prez_1.started,imagePrez1.started,audioPrez1.started,imagePrez1.stopped,stimuli_prez_1.stopped,response.started,image_resp_p1.started,p1_resp_stim.started,response.stopped,Image,Audio,response_p1,corchoice_p1,Trial_Score_p1,Trial_RT_p1,p1_resp_stim.keys,p1_resp_stim.corr,p1_resp_stim.rt,p1_resp_stim.duration,cross.stopped,checkpoint.started,imageBreak.started,imageCont.started,key_break.started,imageBreak.stopped,checkpoint.stopped,key_break.keys,key_break.rt,key_break.duration,Instructions2.started,imageInstruct1_2.started,key_resp_Instruct1_2.started,Instructions2.stopped,key_resp_Instruct1_2.keys,key_resp_Instruct1_2.rt,key_resp_Instruct1_2.duration,fixation_2.started,cross_2.started,fixation_2.stopped,stimuli_prez_2.started,audioPrez2.started,imagePrez2.started,imagePrez2.stopped,stimuli_prez_2.stopped,response_2.started,image_resp_p2.started,p2_resp_stim.started,response_2.stopped,Image2,Audio2,response_p2,corchoice_p2,Trial_Score_p2,Trial_RT_p2,p2_resp_stim.keys,p2_resp_stim.corr,p2_resp_stim.rt,p2_resp_stim.duration,cross_2.stopped,end.started,endscreen.started,key_resp_end.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,30,0,30,0,,,,,,,,,,,,,208.28383720000005,,,,,,,,,,,,,,,208.27846340000002,208.28383720000005,208.7771558,208.77717060000003,208.81846339999998,209.28431223,210.81844010000003,210.81238760000002,210.81240150000002,211.93016000000006,211.93016000000006,212.49522640000004,garbagecan,resources/stimuli/garbagecan.wav,left,left,1,557.1661000000177,left,1,0.5571661000000177,None,208.81846339999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,31,0,31,0,,,,,,,,,,,,,212.50709260000002,,,,,,,,,,,,,,,212.4964193,212.50709260000002,213.00020360000002,213.00021610000005,213.05239910000006,213.49590553000002,215.05538159999998,215.04923190000005,215.04924620000003,216.14858399999997,216.14858399999997,216.45988819999997,giraffe,resources/stimuli/giraffe.wav,left,left,1,307.5569000000087,left,1,0.3075569000000087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,32,0,32,0,,,,,,,,,,,,,216.47275170000006,,,,,,,,,,,,,,,216.46221020000002,216.47275170000006,216.96563050000003,216.96564240000004,217.00807119999996,217.46581042999998,219.0075367,219.00131779999998,219.0013323,220.12657500000006,220.12657500000006,220.52304250000003,carrot,resources/stimuli/carrot.wav,left,left,1,392.6324999999906,left,1,0.3926324999999906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,33,0,33,0,,,,,,,,,,,,,220.5360096,,,,,,,,,,,,,,,220.5245415,220.5360096,221.03142870000005,221.03144189999995,221.0730527,221.52899732999998,223.07818279999998,223.07101870000002,223.07103109999997,224.17508660000004,224.17508660000004,224.73274829999997,horse,resources/stimuli/horse_foil.wav,right,right,1,552.6380999999674,right,1,0.5526380999999674,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,34,0,34,0,,,,,,,,,,,,,224.74433819999996,,,,,,,,,,,,,,,224.73403130000003,224.74433819999996,225.23747029999998,225.23748159999997,225.2793267,225.73760103,227.28672690000002,227.27521800000005,227.2752304,228.38395910000003,228.38395910000003,228.90574050000004,anchor,resources/stimuli/anchor_foil.wav,right,right,1,520.461800000021,right,1,0.520461800000021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,35,0,35,0,,,,,,,,,,,,,228.91874950000005,,,,,,,,,,,,,,,228.9069877,228.91874950000005,229.41227269999996,229.4122898,229.44206349999996,229.91196053000004,231.44702309999997,231.4402131,231.44022509999996,232.5584783,232.5584783,232.94928399999998,dresser,resources/stimuli/dresser_foil.wav,right,right,1,385.1945999999771,right,1,0.38519459999997707,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,36,0,36,0,,,,,,,,,,,,,232.96235559999997,,,,,,,,,,,,,,,232.95060310000002,232.96235559999997,233.45497659999995,233.45499239999998,233.4994029,233.95543292999997,235.51480759999998,235.50359129999998,235.50360500000005,236.60790909999997,236.60790909999997,237.33732049999998,arm,resources/stimuli/arm.wav,left,left,1,727.8597000000673,left,1,0.7278597000000673,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,37,0,37,0,,,,,,,,,,,,,237.34514310000003,,,,,,,,,,,,,,,237.33864969999996,237.34514310000003,237.8441816,237.84420259999996,237.87161999999995,238.34419413000006,239.88034399999998,239.86826060000004,239.86827350000004,240.98988960000003,240.98988960000003,241.6241104,cake,resources/stimuli/cake_foil.wav,right,right,1,626.6534999999749,right,1,0.6266534999999749,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,38,0,38,0,,,,,,,,,,,,,241.63570650000003,,,,,,,,,,,,,,,241.62534920000002,241.63570650000003,242.1298906,242.12990589999998,242.15720219999997,242.62958182999995,244.15728059999998,244.1504379,244.15045019999997,245.27574469999996,245.27574469999996,245.6449859,eye,resources/stimuli/eye.wav,left,left,1,365.0850999999875,left,1,0.3650850999999875,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,39,0,39,0,,,,,,,,,,,,,245.65719170000006,,,,,,,,,,,,,,,245.646728,245.65719170000006,246.1588622,246.1588767,246.2044752,246.65088133,248.2062593,248.20051210000003,248.20052549999997,249.29683159999996,249.29683159999996,249.8605955,fox,resources/stimuli/fox.wav,left,left,1,559.2566000000261,left,1,0.5592566000000261,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,40,0,40,0,,,,,,,,,,,,,249.8734943,,,,,,,,,,,,,,,249.8621903,249.8734943,250.37409580000002,250.37411100000003,250.41414779999997,250.86182022999998,252.4167187,252.40911120000004,252.40912559999998,253.52723510000004,253.52723510000004,254.070041,fence,resources/stimuli/fence_foil.wav,right,right,1,537.1872000000621,right,1,0.5371872000000621,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,41,0,41,0,,,,,,,,,,,,,254.0822397,,,,,,,,,,,,,,,254.07130669999998,254.0822397,254.5765697,254.57658320000002,254.61200449999995,255.07572403,256.62004640000004,256.6114964,256.61150790000005,257.72984060000005,257.72984060000005,258.41800630000006,pineapple,resources/stimuli/pineapple_foil.wav,right,right,1,686.866499999951,right,1,0.686866499999951,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,42,0,42,0,,,,,,,,,,,,,258.4300702,,,,,,,,,,,,,,,258.4193339,258.4300702,258.92387149999996,258.92388179999995,258.9594794,259.42535062999997,260.96863609999997,260.9545883,260.9546009,262.06978840000005,262.06978840000005,262.6192392,hand,resources/stimuli/hand.wav,left,left,1,546.7930999999453,left,1,0.5467930999999453,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,43,0,43,0,,,,,,,,,,,,,262.63334660000004,,,,,,,,,,,,,,,262.6211093,262.63334660000004,263.12565290000003,263.12566439999995,263.1623173,263.62643783000004,265.1672414,265.16113980000006,265.16115599999995,266.274376,266.274376,266.9885215,glasses,resources/stimuli/glasses.wav,left,left,1,710.60609999995,left,1,0.71060609999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,44,0,44,0,0,0,0,0,,,,,,,,,271.0365381,,,,,,,,,,,,,,,266.99015479999997,267.00154630000003,267.4906041,267.49062139999995,267.52919920000005,267.99731943,269.52961969999996,269.5226094,269.5226221,270.64127879999995,270.64127879999995,271.0233807,church,resources/stimuli/church_foil.wav,right,right,1,375.66049999998086,right,1,0.37566049999998086,None,,271.02442390000004,271.0365381,301.0345782,301.0345782,301.049729,305.91067419999996,space,4.871995599999991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,45,0,45,0,,,,,,,,,,,,,305.918569,,,,,,,,,,,,,,,305.9114609,305.918569,306.41731169999997,306.41732470000005,306.4603712,306.91740693,308.46544120000004,308.4592706,308.45928239999995,309.56378,309.56378,310.1767356,squirrel,resources/stimuli/squirrel.wav,left,left,1,606.3813000000664,left,1,0.6063813000000664,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,46,0,46,0,,,,,,,,,,,,,310.1881941,,,,,,,,,,,,,,,310.1779607,310.1881941,310.68213069999996,310.68214029999996,310.72680540000005,311.18119393,312.73159400000003,312.7257395,312.72575250000006,313.83490320000004,313.83490320000004,314.30919910000006,pot,resources/stimuli/pot_foil.wav,right,right,1,470.7329999999956,right,1,0.4707329999999956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,47,0,47,0,,,,,,,,,,,,,314.32222040000005,,,,,,,,,,,,,,,314.3109933,314.32222040000005,314.81390070000003,314.81391290000005,314.8486228,315.31429233,316.85160179999997,316.84269809999995,316.8427159,317.9601254,317.9601254,318.66247289999995,banana,resources/stimuli/banana.wav,left,left,1,698.656700000015,left,1,0.698656700000015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,48,0,48,0,,,,,,,,,,,,,318.66865950000005,,,,,,,,,,,,,,,318.66386760000006,318.66865950000005,319.16232140000005,319.16233489999996,319.1965452,319.66328293,321.19661160000004,321.19042540000004,321.19043700000003,322.31492080000004,322.31492080000004,323.09445780000004,rollingpin,resources/stimuli/rollingpin.wav,left,left,1,775.3377999999884,left,1,0.7753377999999884,None,319.1965452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,49,0,49,0,,,,,,,,,,,,,323.1076704,,,,,,,,,,,,,,,323.0960548,323.1076704,323.6020855,323.6020973,323.63696569999996,324.09443432999996,325.6417767,325.63596060000003,325.6359763,326.7537196,326.7537196,327.33758989999995,book,resources/stimuli/book.wav,left,left,1,576.7753000000084,left,1,0.5767753000000084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,50,0,50,0,,,,,,,,,,,,,327.35044999999997,,,,,,,,,,,,,,,327.33916819999996,327.35044999999997,327.8439354,327.84394690000005,327.87830790000004,328.34407723,329.87872480000004,329.8728666,329.87288170000005,330.992912,330.992912,331.5125234,purse,resources/stimuli/purse_foil.wav,right,right,1,513.8925999999628,right,1,0.5138925999999628,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,51,0,51,0,,,,,,,,,,,,,331.5248403,,,,,,,,,,,,,,,331.51387919999996,331.5248403,332.0180562,332.0180734,332.05448170000005,332.51273813000006,334.06031349999995,334.0536762,334.05369060000004,335.1639898,335.1639898,335.637403,key,resources/stimuli/key_foil.wav,right,right,1,470.4259000000093,right,1,0.4704259000000093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,52,0,52,0,,,,,,,,,,,,,335.65084399999995,,,,,,,,,,,,,,,335.6389926,335.65084399999995,336.1435327,336.1435413,336.17818589999996,336.63777193000004,338.17873649999996,338.1721743,338.17219029999995,339.2910334,339.2910334,340.01523990000004,mushroom,resources/stimuli/mushroom_foil.wav,right,right,1,720.1522999999952,right,1,0.7201522999999952,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,53,0,53,0,,,,,,,,,,,,,340.0301245,,,,,,,,,,,,,,,340.0164369,340.0301245,340.52688800000004,340.5269003,340.5692617,341.01948563,342.5679972,342.56205159999996,342.56207150000006,343.6668533,343.6668533,344.04915910000005,pumpkin,resources/stimuli/pumpkin.wav,left,left,1,376.3512000000446,left,1,0.37635120000004463,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,54,0,54,0,,,,,,,,,,,,,344.06202890000003,,,,,,,,,,,,,,,344.05055799999997,344.06202890000003,344.5551575,344.55517119999996,344.5920111,345.05742232999995,346.59636329999995,346.5907461,346.59076009999995,347.70100900000006,347.70100900000006,348.16779290000005,screwdriver,resources/stimuli/screwdriver.wav,left,left,1,462.0112000000063,left,1,0.4620112000000063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,55,0,55,0,,,,,,,,,,,,,348.1803944,,,,,,,,,,,,,,,348.16930610000003,348.1803944,348.67313229999996,348.6731422,348.7088402,349.17354243000005,350.70842869999996,350.70213700000005,350.70215520000005,351.8200694,351.8200694,352.30679430000004,axe,resources/stimuli/axe.wav,left,left,1,479.10060000003796,left,1,0.47910060000003796,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,56,0,56,0,,,,,,,,,,,,,352.3195821,,,,,,,,,,,,,,,352.3084898,352.3195821,352.81284980000004,352.8128598,352.8491486,353.31300283,354.8476956,354.8418751,354.8418956,355.95942310000004,355.95942310000004,356.5178216,vest,resources/stimuli/vest.wav,left,left,1,547.449400000005,left,1,0.547449400000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,57,0,57,0,,,,,,,,,,,,,356.5290379,,,,,,,,,,,,,,,356.5192775,356.5290379,357.02910479999997,357.029116,357.0710909,357.52591713,359.07059699999996,359.06399930000003,359.0640206,360.17558820000005,360.17558820000005,360.8218522,airplane,resources/stimuli/airplane_foil.wav,right,right,1,636.1192000000528,right,1,0.6361192000000528,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,58,0,58,0,,,,,,,,,,,,,360.8280378,,,,,,,,,,,,,,,360.8230573,360.8280378,361.3221408,361.3221524,361.3634344,361.82827903000003,363.3703923,363.3587836,363.35879659999995,364.4755323,364.4755323,364.99001289999995,clock,resources/stimuli/clock.wav,left,left,1,511.43789999991895,left,1,0.511437899999919,None,361.3634344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,59,0,59,0,,,,,,,,,,,,,365.00228020000003,,,,,,,,,,,,,,,364.9913429,365.00228020000003,365.4958757,365.4958886,365.5370072,365.99701703,367.53735539999997,367.5312959,367.53130949999996,368.6419083,368.6419083,369.15627639999997,wheel,resources/stimuli/wheel.wav,left,left,1,513.0525000000716,left,1,0.5130525000000716,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,60,0,60,0,,,,,,,,,,,,,369.1626968,,,,,,,,,,,,,,,369.15751389999997,369.1626968,369.65696570000006,369.6569808,369.6994249,370.16342543,371.70433040000006,371.6982105,371.69822730000004,372.8092284,372.8092284,373.1298016,lightswitch,resources/stimuli/lightswitch_foil.wav,right,right,1,315.3182000000925,right,1,0.3153182000000925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,61,0,61,0,,,,,,,,,,,,,373.14405030000006,,,,,,,,,,,,,,,373.13116499999995,373.14405030000006,373.6456444,373.64565669999996,373.6863917,374.13593903,375.69150900000005,375.6848088,375.68482309999996,376.79605610000004,376.79605610000004,377.17896260000003,lettuce,resources/stimuli/lettuce.wav,left,left,1,376.31339999995816,left,1,0.37631339999995816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,62,0,62,0,,,,,,,,,,,,,377.19156389999995,,,,,,,,,,,,,,,377.18042240000005,377.19156389999995,377.68504579999995,377.6850563,377.719172,378.18487973,379.72681459999995,379.7168198,379.71683249999995,380.8382561,380.8382561,381.33942399999995,eagle,resources/stimuli/eagle.wav,left,left,1,493.564699999979,left,1,0.493564699999979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,63,0,63,0,,,,,,,,,,,,,381.3519647,,,,,,,,,,,,,,,381.34075709999996,381.3519647,381.84483359999996,381.84484290000006,381.8796898,382.33948073000005,383.8802969,383.87559289999996,383.8756074,384.9922708,384.9922708,385.47272449999997,hat,resources/stimuli/hat_foil.wav,right,right,1,476.0283000000527,right,1,0.4760283000000527,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,64,0,64,0,,,,,,,,,,,,,385.48440080000006,,,,,,,,,,,,,,,385.4739245,385.48440080000006,385.9799645,385.97997449999997,386.01286969999995,386.47809752999996,388.01287529999996,388.00641,388.0064303,389.12420760000003,389.12420760000003,389.8343276,pants,resources/stimuli/pants.wav,left,left,1,703.6973000000444,left,1,0.7036973000000444,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,65,0,65,0,,,,,,,,,,,,,389.84698399999996,,,,,,,,,,,,,,,389.8356451,389.84698399999996,390.33974400000005,390.33975730000003,390.37682279999996,390.83976153,392.3813296,392.3761112,392.3761245,393.49965690000005,393.49965690000005,394.0973635,tiger,resources/stimuli/tiger.wav,left,left,1,592.2342999999728,left,1,0.5922342999999728,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,66,0,66,0,,,,,,,,,,,,,394.10392099999996,,,,,,,,,,,,,,,394.0985785,394.10392099999996,394.60550859999995,394.605524,394.63915249999997,395.09720443,396.6396073,396.63272190000004,396.63273569999996,397.7504028,397.7504028,398.46774910000005,lock,resources/stimuli/lock.wav,left,left,1,709.2258000000129,left,1,0.7092258000000129,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,67,0,67,0,,,,,,,,,,,,,398.47959740000005,,,,,,,,,,,,,,,398.469169,398.47959740000005,398.97528619999997,398.9752967,399.0075049,399.47527442999996,401.00762249999997,401.0015212,401.00153759999995,402.1215622,402.1215622,402.6474324,spider,resources/stimuli/spider.wav,left,left,1,522.5328000000218,left,1,0.5225328000000218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,68,0,68,0,,,,,,,,,,,,,402.6538995,,,,,,,,,,,,,,,402.6492186,402.6538995,403.14846530000005,403.1484793,403.18183589999995,403.65052263,405.1825333,405.17536490000003,405.1753762,406.30201129999995,406.30201129999995,406.73907620000006,television,resources/stimuli/television.wav,left,left,1,422.732099999962,left,1,0.422732099999962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,69,0,69,0,,,,,,,,,,,,,406.75216919999997,,,,,,,,,,,,,,,406.74043580000006,406.75216919999997,407.2454806,407.24549210000004,407.2885174,407.74532723,409.2939617,409.28764800000005,409.28766079999997,410.40718009999995,410.40718009999995,411.00366690000004,paintbrush,resources/stimuli/paintbrush.wav,left,left,1,589.3330999999762,left,1,0.5893330999999762,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,70,0,70,0,,,,,,,,,,,,,411.01607829999995,,,,,,,,,,,,,,,411.0052099,411.01607829999995,411.5189578,411.5189691,411.55781670000005,412.00367533,413.55876370000004,413.5532341,413.5532474,414.65581860000003,414.65581860000003,415.2744489,balloon,resources/stimuli/balloon_foil.wav,right,right,1,612.481700000103,right,1,0.612481700000103,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,71,0,71,0,,,,,,,,,,,,,415.2879833,,,,,,,,,,,,,,,415.2758418,415.2879833,415.7808471,415.78085890000006,415.8154391,416.28131522999996,417.8157378,417.80948099999995,417.8094925,418.92708039999997,418.92708039999997,420.1299492,pitcher,resources/stimuli/pitcher.wav,left,left,1,1197.7107999999816,left,1,1.1977107999999816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
