Word,setup_loop.thisRepN,setup_loop.thisTrialN,setup_loop.thisN,setup_loop.thisIndex,shuffle_loop.thisRepN,shuffle_loop.thisTrialN,shuffle_loop.thisN,shuffle_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trialsBreak2.thisRepN,trialsBreak2.thisTrialN,trialsBreak2.thisN,trialsBreak2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialsBreak.thisRepN,trialsBreak.thisTrialN,trialsBreak.thisN,trialsBreak.thisIndex,thisRow.t,notes,LSL_Stream.started,LSL_Stream.stopped,setup.started,setup.stopped,shuffle_stimuli.started,shuffle_stimuli.stopped,Instructions1.started,imageInstruct1.started,key_resp_Instruct1.started,Instructions1.stopped,key_resp_Instruct1.keys,key_resp_Instruct1.rt,key_resp_Instruct1.duration,fixation_2.started,cross_2.started,cross_2.stopped,fixation_2.stopped,stimuli_prez_2.started,audioPrez2.started,imagePrez2.started,imagePrez2.stopped,stimuli_prez_2.stopped,response_2.started,image_resp_p2.started,p2_resp_stim.started,response_2.stopped,Image2,Audio2,response_p2,corchoice_p2,Trial_Score_p2,Trial_RT_p2,p2_resp_stim.keys,p2_resp_stim.corr,p2_resp_stim.rt,p2_resp_stim.duration,checkpoint.started,imageBreak.started,imageCont.started,key_break.started,imageBreak.stopped,checkpoint.stopped,key_break.keys,key_break.rt,key_break.duration,Instructions2.started,imageInstruct1_2.started,key_resp_Instruct1_2.started,Instructions2.stopped,key_resp_Instruct1_2.keys,key_resp_Instruct1_2.rt,key_resp_Instruct1_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,stimuli_prez_1.started,imagePrez1.started,audioPrez1.started,imagePrez1.stopped,stimuli_prez_1.stopped,response.started,image_resp_p1.started,p1_resp_stim.started,response.stopped,Image,Audio,response_p1,corchoice_p1,Trial_Score_p1,Trial_RT_p1,p1_resp_stim.keys,p1_resp_stim.corr,p1_resp_stim.rt,p1_resp_stim.duration,end.started,endscreen.started,key_resp_end.started,end.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
nail,0,170,170,102,,,,,,,,,,,,,,,,,,,,,0.11663810000027297,,,,0.10260509999898204,0.1027206999988266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
hat,0,171,171,74,,,,,,,,,,,,,,,,,,,,,0.11663810000027297,,,,0.102821499998754,0.10293819999969855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
barrel,0,172,172,10,,,,,,,,,,,,,,,,,,,,,0.11663810000027297,,,,0.10301859999890439,0.10312249999878986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
bicycle,0,173,173,16,,,,,,,,,,,,,,,,,,,,,0.11663810000027297,,,,0.10320279999905324,0.1033343999988574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
stove,0,174,174,149,,,,,,,,,,,,,,,,,,,,,0.11663810000027297,,,,0.10344420000001264,0.10356289999981527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
suitcase,0,175,175,151,,,,,,,,,,,,,,,,,,,,,0.11663810000027297,,,,0.10364899999876798,0.10382319999916945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
goat,0,176,176,64,,,,,,,,,,,,,,,,,,,,,0.11663810000027297,,,,0.10389819999909378,0.10398009999880742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
mitten,0,177,177,97,,,,,,,,,,,,,,,,,,,,,0.11663810000027297,,,,0.10404600000038045,0.10412109999924724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
accordion,0,178,178,0,,,,,,,,,,,,,,,,,,,,,0.11663810000027297,,,,0.10418360000039684,0.1042539999998553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
shoe,0,179,179,140,,,,,,,,,,,,,,,,,,,,,0.11663810000027297,,,,0.10431769999922835,0.10441979999995965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.11663810000027297,,,,,,0.10471849999885308,0.10504439999931492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10506639999948675,0.11663810000027297,0.11663810000027297,26.00238139999965,space,25.878039199998966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,26.018289100000402,,,,,,,,,,,,,,,26.002963999999338,26.018289100000402,26.518311199999516,26.501829099999668,26.50183709999874,26.5181134699993,27.00206529999923,28.503614799999923,28.488114800000403,28.488128400000278,29.60538219999944,29.60538219999944,31.007442099999025,button,resources/stimuli/button_foil.wav,right,right,1,1389.5999000014854,right,1,1.3895999000014854,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,1,0,1,0,,,,,,,,,,,,,31.023398699999234,,,,,,,,,,,,,,,31.008580099998653,31.023398699999234,31.524238500000138,31.50682389999929,31.506834800000433,31.52307516999972,32.024236799999926,33.52502710000044,33.509019699999044,33.509030999999595,34.61021929999879,34.61021929999879,35.26185590000023,violin,resources/stimuli/violin.wav,left,left,1,640.0596000003134,left,1,0.6400596000003134,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,2,0,2,0,,,,,,,,,,,,,35.277353100000255,,,,,,,,,,,,,,,35.26284029999988,35.277353100000255,35.7777176999989,35.76122140000007,35.76122899999973,35.777522669999236,36.27781639999921,37.779449300000124,37.76328639999883,37.76329520000036,38.86461260000033,38.86461260000033,39.44937039999968,lemon,resources/stimuli/lemon_foil.wav,right,right,1,577.7576999989833,right,1,0.5777576999989833,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,3,0,3,0,,,,,,,,,,,,,39.46426950000023,,,,,,,,,,,,,,,39.450265800000125,39.46426950000023,39.96542839999893,39.94869819999985,39.94871020000028,39.96500417000025,40.46551790000012,41.96692199999961,41.95077619999938,41.950785499999256,43.0524304999999,43.0524304999999,43.61991019999914,pot,resources/stimuli/pot.wav,left,left,1,566.3051000010455,left,1,0.5663051000010455,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,4,0,4,0,,,,,,,,,,,,,43.63521070000024,,,,,,,,,,,,,,,43.6208002000003,43.63521070000024,44.13579000000027,44.11944179999955,44.119450099999085,44.13573446999872,44.623251699998946,46.137767899999744,46.12161360000027,46.12163270000019,47.22282710000036,47.22282710000036,47.65742449999925,television,resources/stimuli/television_foil.wav,right,right,1,428.27570000008564,right,1,0.42827570000008564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,5,0,5,0,,,,,,,,,,,,,47.67315979999876,,,,,,,,,,,,,,,47.65830889999961,47.67315979999876,48.17322309999872,48.15747879999981,48.157487200000105,48.173731970000155,48.67366559999937,50.1751938999987,50.15962359999867,50.15963609999926,51.260279199999786,51.260279199999786,51.61140779999914,tomato,resources/stimuli/tomato_foil.wav,right,right,1,341.9895999995788,right,1,0.3419895999995788,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,6,0,6,0,,,,,,,,,,,,,51.62656739999875,,,,,,,,,,,,,,,51.612997299998824,51.62656739999875,52.12714489999962,52.110843999998906,52.11085509999975,52.1271166700004,52.627649299998666,54.12906440000006,54.11341209999955,54.11342919999879,55.21413009999924,55.21413009999924,55.59845259999929,cigarette,resources/stimuli/cigarette_foil.wav,right,right,1,372.83839999872725,right,1,0.37283839999872725,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,7,0,7,0,,,,,,,,,,,,,55.61389699999927,,,,,,,,,,,,,,,55.59936759999982,55.61389699999927,56.11431839999932,56.098240199999054,56.0982501999988,56.11444377000007,56.5981111000001,58.09967449999931,58.0836664999988,58.08367499999986,59.201374500000384,59.201374500000384,59.619307999999364,grapes,resources/stimuli/grapes.wav,left,left,1,409.21549999984563,left,1,0.40921549999984563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,8,0,8,0,,,,,,,,,,,,,59.63474159999896,,,,,,,,,,,,,,,59.62024930000007,59.63474159999896,60.135050999999294,60.11963309999919,60.119641799999954,60.135956570000054,60.61888220000037,62.120596200000364,62.104338899998766,62.10435289999987,63.22219070000028,63.22219070000028,63.64010539999981,book,resources/stimuli/book.wav,left,left,1,412.39759999916714,left,1,0.41239759999916714,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,9,0,9,0,,,,,,,,,,,,,63.65594450000026,,,,,,,,,,,,,,,63.64142119999997,63.65594450000026,64.1562417999994,64.13983399999961,64.13984159999927,64.1559186699993,64.63974989999952,66.14113650000036,66.12577710000005,66.12578539999959,67.24348490000011,67.24348490000011,67.6441863,harp,resources/stimuli/harp.wav,left,left,1,391.49800000086543,left,1,0.39149800000086543,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,10,0,10,0,,,,,,,,,,,,,67.65933539999969,,,,,,,,,,,,,,,67.645045199999,67.65933539999969,68.15980109999873,68.14407399999982,68.14408159999948,68.16037356999877,68.66047499999877,70.16183799999999,70.14642230000027,70.14644339999904,71.24682690000009,71.24682690000009,71.5981871999993,stove,resources/stimuli/stove.wav,left,left,1,347.81549999934214,left,1,0.34781549999934214,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,11,0,11,0,,,,,,,,,,,,,71.61314909999965,,,,,,,,,,,,,,,71.59930949999944,71.61314909999965,72.11367379999865,72.09759959999974,72.09760689999894,72.11370406999922,72.61430819999987,74.11572270000033,74.09958220000044,74.09959139999955,75.20076840000002,75.20076840000002,75.48522479999883,fox,resources/stimuli/fox.wav,left,left,1,274.2095000012341,left,1,0.2742095000012341,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,12,0,12,0,,,,,,,,,,,,,75.50095130000045,,,,,,,,,,,,,,,75.48610819999885,75.50095130000045,76.00355750000017,75.98495709999952,75.98497729999872,76.00100856999924,76.48545059999924,77.98638109999956,77.97066209999866,77.97067239999888,79.08797159999995,79.08797159999995,79.52283700000044,pumpkin,resources/stimuli/pumpkin.wav,left,left,1,419.0504999987752,left,1,0.4190504999987752,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,13,0,13,0,,,,,,,,,,,,,79.53764969999975,,,,,,,,,,,,,,,79.52387590000035,79.53764969999975,80.03841169999941,80.02197779999915,80.02198599999974,80.03821466999906,80.5389224999999,82.04033009999876,82.02465999999913,82.0246690999993,83.125156099999,83.125156099999,84.01046449999922,doll,resources/stimuli/doll_foil.wav,right,right,1,869.4262999997591,right,1,0.8694262999997591,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,14,0,14,0,,,,,,,,,,,,,84.02565990000039,,,,,,,,,,,,,,,84.01161469999897,84.02565990000039,84.52624169999945,84.50991160000012,84.50991929999873,84.52622486999971,85.02669889999925,86.52891529999943,86.5118894999996,86.51189820000036,87.61320630000046,87.61320630000046,88.33098889999928,star,resources/stimuli/star_foil.wav,right,right,1,702.1776999990834,right,1,0.7021776999990834,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,15,0,15,0,,,,,,,,,,,,,88.34658779999882,,,,,,,,,,,,,,,88.33194939999885,88.34658779999882,88.84714429999985,88.8306706000003,88.83068149999963,88.84696246999883,89.33105419999993,90.83259030000045,90.81667779999952,90.81668669999999,91.93492510000033,91.93492510000033,92.65251329999955,tiger,resources/stimuli/tiger_foil.wav,right,right,1,715.6769000011991,right,1,0.7156769000011991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,16,0,16,0,,,,,,,,,,,,,92.66769079999904,,,,,,,,,,,,,,,92.65339569999924,92.66769079999904,93.16823079999995,93.15220169999884,93.15220989999943,93.16852806999995,93.6693753999989,95.170265499999,95.15456879999874,95.15458339999896,96.25520879999931,96.25520879999931,96.7229372999991,tennisracket,resources/stimuli/tennisracket_foil.wav,right,right,1,459.57020000059856,right,1,0.45957020000059856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,17,0,17,0,,,,,,,,,,,,,96.7383080999989,,,,,,,,,,,,,,,96.72383049999917,96.7383080999989,97.23905969999942,97.22244080000019,97.22244870000031,97.2387634700004,97.72274689999904,99.22427160000007,99.20849499999895,99.20851219999895,100.3260193999995,100.3260193999995,100.7603667000003,peacock,resources/stimuli/peacock.wav,left,left,1,420.52499999954307,left,1,0.42052499999954307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,18,0,18,0,,,,,,,,,,,,,100.7757273999996,,,,,,,,,,,,,,,100.76141370000005,100.7757273999996,101.27631279999878,101.26086939999914,101.26088530000015,101.27715336999935,101.7606797999997,103.26144679999925,103.24551659999997,103.24552519999997,104.36332369999946,104.36332369999946,104.88134589999936,suitcase,resources/stimuli/suitcase.wav,left,left,1,503.33670000145503,left,1,0.503336700001455,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,19,0,19,0,,,,,,,,,,,,,104.89649529999951,,,,,,,,,,,,,,,104.8822925000004,104.89649529999951,105.39690559999872,105.38064529999974,105.3806525,105.39694437000034,105.88089670000045,107.382227099999,107.36590909999904,107.36592790000032,108.48392559999957,108.48392559999957,108.86836330000006,garbagecan,resources/stimuli/garbagecan.wav,left,left,1,375.2103000006173,left,1,0.3752103000006173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,20,0,20,0,,,,,,,,,,,,,108.88383429999885,,,,,,,,,,,,,,,108.86922149999918,108.88383429999885,109.38446959999965,109.36845770000036,109.36846569999943,109.38475006999906,109.86880709999969,111.36972160000005,111.35349159999896,111.35349949999909,112.47122499999932,112.47122499999932,112.87290869999924,horse,resources/stimuli/horse_foil.wav,right,right,1,395.389500001329,right,1,0.395389500001329,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,21,0,21,0,,,,,,,,,,,,,112.88766829999986,,,,,,,,,,,,,,,112.87388660000033,112.88766829999986,113.38839179999923,113.37280439999995,113.3728130999989,113.38903956999965,113.88907599999948,115.3903795999995,115.37395979999928,115.37396929999886,116.47536679999939,116.47536679999939,117.11074059999919,goat,resources/stimuli/goat.wav,left,left,1,623.8553000002867,left,1,0.6238553000002867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,22,0,22,0,,,,,,,,,,,,,117.12520989999939,,,,,,,,,,,,,,,117.11164370000006,117.12520989999939,117.62580609999895,117.60946209999929,117.60947269999997,117.62571177000027,118.12646909999967,119.62834279999879,119.61163250000027,119.61164089999875,120.71304969999983,120.71304969999983,121.0481777999994,sheep,resources/stimuli/sheep_foil.wav,right,right,1,329.3468000010762,right,1,0.3293468000010762,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,23,0,23,0,,,,,,,,,,,,,121.0625029999992,,,,,,,,,,,,,,,121.04923859999872,121.0625029999992,121.5632499000003,121.54699629999959,121.54700930000035,121.56321156999874,122.06388969999898,123.56502509999882,123.54880330000015,123.54881179999938,124.65012699999897,124.65012699999897,124.98447990000022,piano,resources/stimuli/piano.wav,left,left,1,320.4442999995081,left,1,0.3204442999995081,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,24,0,24,0,,,,,,,,,,,,,124.99994289999995,,,,,,,,,,,,,,,124.9853480999991,124.99994289999995,125.50043849999929,125.48416629999883,125.48418039999888,125.50038187000027,125.98434470000029,127.4856581999993,127.47007499999927,127.47008619999906,128.5875533999988,128.5875533999988,128.85566479999943,flag,resources/stimuli/flag_foil.wav,right,right,1,263.4892999994918,right,1,0.2634892999994918,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,25,0,25,0,,,,,,,,,,,,,128.87037880000025,,,,,,,,,,,,,,,128.85654570000042,128.87037880000025,129.37172959999953,129.3546093999994,129.35462349999943,129.37090686999872,129.87137099999927,131.37297059999946,131.35675529999935,131.35676439999952,132.45813799999996,132.45813799999996,132.95991049999975,arm,resources/stimuli/arm_foil.wav,right,right,1,488.98299999927985,right,1,0.48898299999927985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,26,0,26,0,,,,,,,,,,,,,132.97442109999974,,,,,,,,,,,,,,,132.96087859999898,132.97442109999974,133.47544299999936,133.45878999999877,133.45879810000042,133.47503196999932,133.97629899999993,135.47693569999865,135.46088389999932,135.46090379999987,136.56188929999917,136.56188929999917,137.06368529999963,mitten,resources/stimuli/mitten_foil.wav,right,right,1,497.0898000010493,right,1,0.4970898000010493,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,27,0,27,0,,,,,,,,,,,,,137.07866789999935,,,,,,,,,,,,,,,137.0645786999994,137.07866789999935,137.57983160000003,137.56287940000038,137.56288689999928,137.57923766999883,138.08016510000016,139.5811763999991,139.56542059999992,139.5654330999987,140.6659968999993,140.6659968999993,141.03385629999866,squirrel,resources/stimuli/squirrel.wav,left,left,1,352.29509999953734,left,1,0.35229509999953734,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,28,0,28,0,,,,,,,,,,,,,141.04918449999968,,,,,,,,,,,,,,,141.0347817999991,141.04918449999968,141.54974849999962,141.5334442000003,141.5334509000004,141.54970966999971,142.03428069999973,143.53504079999948,143.51902080000036,143.5190392000004,144.63678049999908,144.63678049999908,145.2215784,corn,resources/stimuli/corn_foil.wav,right,right,1,581.9489999994403,right,1,0.5819489999994403,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,29,0,29,0,,,,,,,,,,,,,145.2366662000004,,,,,,,,,,,,,,,145.22256199999902,145.2366662000004,145.73745489999965,145.7217168999996,145.72172709999904,145.73798947000031,146.23769749999883,147.7397519999995,147.72293600000012,147.72295180000037,148.82419870000012,148.82419870000012,149.27546830000028,wrench,resources/stimuli/wrench_foil.wav,right,right,1,450.71810000081314,right,1,0.45071810000081314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,30,0,30,0,,,,,,,,,,,,,149.29151289999936,,,,,,,,,,,,,,,149.2763630999998,149.29151289999936,149.79152160000012,149.775577299999,149.77558399999907,149.7918425699987,150.27517179999995,151.77673700000014,151.76042609999968,151.76043430000027,152.87830209999993,152.87830209999993,153.27946359999987,guitar,resources/stimuli/guitar_foil.wav,right,right,1,389.10240000041085,right,1,0.38910240000041085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
,,,,,,,,,31,0,31,0,,,,,,,,,,,,,153.29481010000018,,,,,,,,,,,,,,,153.28041719999965,153.29481010000018,153.79524589999892,153.77940669999953,153.77942330000042,153.7954419699996,154.27922489999946,155.7817791999987,155.76450549999936,155.76451429999906,156.88229929999943,156.88229929999943,157.55045529999916,pitcher,resources/stimuli/pitcher.wav,left,left,1,656.3290000012785,left,1,0.6563290000012785,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-01-24_14h13.53.321,NESC3137_N400_exp,2023.2.3,59.993364734189534,2025-01-24 14h15.07.256747 -0400,
